brand,product_id,product_name,category,subcategory,domain,discounted_price,actual_price,discount_percentage,rating,rating_count,sales_proxy,rating_type,price_band
Morphy,B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater (White),Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,3711.0,4495.0,17.0,4.3,356.0,1321116.0,Great,Budget
Gadgetronics,B0B694PXQJ,"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,799.0,2999.0,73.0,4.5,63.0,50337.0,Great,Under 1000
Hul,B00B3VFJY2,"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,980.0,980.0,0.0,4.2,4740.0,4645200.0,Great,Under 1000
Tom,B08W9BK4MD,"Tom & Jerry Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, Green",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,351.0,899.0,61.0,3.9,296.0,103896.0,Good,Under 1000
Ikea,B09X5HD5T1,"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld Milk Wand Mixer Frother, Black",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",229.0,499.0,54.0,3.5,185.0,42365.0,Good,Under 1000
Philips,B08H6B3G96,"Philips EasySpeed Plus Steam Iron GC2147/30-2400W, Quick Heat up with up to 30 g/min steam, 150g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam, Drip-Stop",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",3349.0,3995.0,16.0,4.3,1954.0,6543946.0,Great,Budget
Bajaj,B09N3BFP4M,"Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater (Geyser) with Multiple Safety System, White",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,5499.0,11500.0,52.0,3.9,959.0,5273541.0,Good,Budget
House,B09DSQXCM8,"House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hair Lint Rollers Brush (10cm Sheet, Set of 3 Rolls, 180 Sheets, 60 Sheets Each roll Lint Roller Remover, Multicolour)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",299.0,499.0,40.0,3.9,1015.0,303485.0,Good,Under 1000
Allin,B01M69WCZ6,"Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty)",Home&Kitchen,"Heating,Cooling&AirQuality",Humidifiers,2249.0,3550.0,37.0,4.0,3973.0,8935277.0,Good,Budget
Multifunctional,B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,699.0,1599.0,56.0,4.7,2300.0,1607700.0,Excellent,Under 1000
Maharaja,B099FDW2ZF,"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,1235.0,1499.0,18.0,4.1,203.0,250705.0,Great,Budget
Kent,B0B935YNR7,"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1349.0,2999.0,55.0,3.8,441.0,594909.0,Good,Budget
Crompton,B07JGCGNDG,Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation (White),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,6800.0,11500.0,41.0,4.1,10308.0,70094400.0,Great,Budget
Eureka,B08L12N5H1,"Eureka Forbes car Vac 100 Watts Powerful Suction Vacuum Cleaner with Washable HEPA Filter, 3 Accessories,Compact,Light Weight & Easy to use (Black and Red)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",2099.0,2499.0,16.0,4.05342019543974,992.0,2082208.0,Great,Budget
Kent,B07GWTWFS2,"KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1699.0,1975.0,14.0,4.1,4716.0,8012484.0,Great,Budget
Candes,B09KRHXTLN,"Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,1069.0,1699.0,37.0,3.9,313.0,334597.0,Good,Budget
Inalsa,B09H34V36W,"Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,1349.0,2495.0,46.0,3.8,166.0,223934.0,Good,Budget
Havells,B09J2QCKKM,Havells Zella Flap Auto Immersion Rod 1500 Watts,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,1499.0,3500.0,57.0,4.1,303.0,454197.0,Great,Budget
Ibell,B09XRBJ94N,"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,2092.0,4600.0,55.0,4.3,562.0,1175704.0,Great,Budget
Inalsa,B07SLNG3LW,"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",3859.0,10295.0,63.0,3.9,8095.0,31238605.0,Good,Budget
Mr.,B0BNDGL26T,"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,499.0,2199.0,77.0,2.8,109.0,54391.0,Average,Under 1000
Crompton,B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,1804.0,2380.0,24.0,4.0,15382.0,27749128.0,Good,Budget
Sujata,B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,6525.0,8820.0,26.0,4.5,5137.0,33518925.0,Great,Budget
Aquadpure,B0BJ966M5K,Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,4999.0,24999.0,80.0,4.6,124.0,619876.0,Excellent,Budget
Amazon,B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",1189.0,2400.0,50.0,4.1,618.0,734802.0,Great,Budget
Crompton,B08MVXPTDG,"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,2590.0,4200.0,38.0,4.1,63.0,163170.0,Great,Budget
!!Haneul!!1000,B0BMZ6SY89,!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,899.0,1599.0,44.0,3.4,15.0,13485.0,Good,Under 1000
Melbon,B09P1MFKG1,"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,998.0,2999.0,67.0,4.6,9.0,8982.0,Excellent,Under 1000
Cello,B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,998.06,1282.0,22.0,4.2,7274.0,7259888.4399999995,Great,Under 1000
Activa,B07ZJND9B9,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,Home&Kitchen,"Heating,Cooling&AirQuality",Fans,1099.0,1990.0,45.0,3.9,5911.0,6496189.0,Good,Budget
Shakti,B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts and Pressure 125 Bar with 10 Meter Hose Pipe,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",5999.0,9999.0,40.0,4.2,170.0,1019830.0,Great,Budget
American,B072NCN9M4,"AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litre Stainless Steel with Blower & HEPA filter, 1600 Watts 100% Copper Motor 28 KPa suction with washable reusable dust bag (Red/Black/Steel)-AMI-VCD21-1600WDx",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",8886.0,11850.0,25.0,4.2,3065.0,27235590.0,Great,Budget
Demokrazy,B08SKZ2RMG,"Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters, Blankets, Jackets Remover Pill Remover from Carpets, Curtains (Pack of 1)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",475.0,999.0,52.0,4.1,1021.0,484975.0,Great,Under 1000
Instant,B0B53DS4TF,"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360° EvenCrisp™ Technology, Uses 95 % less Oil, 4-in-1 Appliance: Air Fry, Roast, Bake, Reheat (Vortex 1.97Litre, Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,4995.0,20049.0,75.0,4.8,3964.0,19800180.0,Excellent,Budget
Hul,B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,13999.0,24850.0,44.0,4.4,8948.0,125263052.0,Great,Premium
Livpure,B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 LPH Water Purifier for Home, Black",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,8499.0,16490.0,48.0,4.3,97.0,824403.0,Great,Budget
Philips,B009UORDX4,"Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, Pack of 1",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",949.0,975.0,3.0,4.3,7223.0,6854627.0,Great,Under 1000
Kuber,B08VGDBF3B,Kuber Industries Round Non Woven Fabric Foldable Laundry Basket|Toy Storage Basket|Cloth Storage Basket With Handles| Capicity 45 Ltr (Grey & Black)-KUBMART11446,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,395.0,499.0,21.0,4.0,330.0,130350.0,Good,Under 1000
Preethi,B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainless steel, Set of 1",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,635.0,635.0,0.0,4.3,4570.0,2901950.0,Great,Under 1000
Usha,B07S9M8YTY,"Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator, Weilburger Soleplate (White & Grey)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",717.0,1390.0,48.0,4.0,4867.0,3489639.0,Good,Under 1000
Ecovacs,B0B19VJXQZ,"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Launch, Most Powerful Suction, Covers 2000+ Sq. Ft in One Charge, Advanced dToF Technology with OZMO Mopping (DEEBOT N8) - White",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",27900.0,59900.0,53.0,4.4,5298.0,147814200.0,Great,Premium
Kent,B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,649.0,670.0,3.0,4.1,7786.0,5053114.0,Great,Under 1000
Avnish,B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activated Dust Chlorine Remover Water Softener for Drinking Cartridge Alkaline Taps for Kitchen Sink Bathroom Wash Basin (6-Layer Filtration),Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,193.0,399.0,52.0,3.6,37.0,7141.0,Good,Under 1000
Khaitan,B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,1299.0,2495.0,48.0,2.0,2.0,2598.0,Poor,Budget
Usha,B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,2449.0,3390.0,28.0,4.0,5206.0,12749494.0,Good,Budget
Csi,B081B1JL35,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (Red)",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,1049.0,2499.0,58.0,3.7,638.0,669262.0,Good,Budget
Havells,B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,2399.0,4200.0,43.0,3.8,397.0,952403.0,Good,Budget
Inalsa,B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Home & Office Use,800W- with 16KPA Strong Suction & HEPA Filtration|0.8L Dust Tank|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",2286.0,4495.0,49.0,3.9,326.0,745236.0,Good,Budget
Royal,B08TT63N58,"ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,4 Blades Rechargeable Bottle with (Multi color) (MULTI)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,499.0,2199.0,77.0,3.1,3527.0,1759973.0,Good,Under 1000
Nirdambhay,B08YK7BBD2,"Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Handheld Sealing Machine Portable Bag Resealer Sealer for Plastic Bags Food Storage Snack Fresh Bag Sealer (Including 2 AA Battery)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,429.0,999.0,57.0,3.0,617.0,264693.0,Average,Under 1000
Cello,B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,299.0,595.0,50.0,4.0,314.0,93886.0,Good,Under 1000
Proven®,B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,5395.0,19990.0,73.0,4.4,535.0,2886325.0,Great,Budget
Morphy,B01N6IJG0F,"Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",559.0,1010.0,45.0,4.1,17325.0,9684675.0,Great,Under 1000
Wipro,B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",660.0,1100.0,40.0,3.6,91.0,60060.0,Good,Under 1000
Zuvexa,B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,419.0,999.0,58.0,4.4,227.0,95113.0,Great,Under 1000
Ao,B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater (Geyser) White 4 Star,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,7349.0,10900.0,33.0,4.2,11957.0,87871993.0,Great,Budget
Havells,B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,2899.0,4005.0,28.0,4.3,7140.0,20698860.0,Great,Budget
Inalsa,B09SDDQQKP,"INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",1799.0,3295.0,45.0,3.8,687.0,1235913.0,Good,Budget
Ibell,B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1474.0,4650.0,68.0,4.1,1045.0,1540330.0,Great,Budget
Aquaguard,B096NTB9XT,"Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copper & Zinc 7L water purifier,8 stages of purification,suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,15999.0,24500.0,35.0,4.0,11206.0,179284794.0,Good,Premium
Havells,B078JF6X9B,"Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,3645.0,6070.0,40.0,4.2,561.0,2044845.0,Great,Budget
Milk,B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,375.0,999.0,62.0,3.6,1988.0,745500.0,Good,Under 1000
Panasonic,B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,2976.0,3945.0,25.0,4.2,3740.0,11130240.0,Great,Budget
Instacuppa,B0763K5HLQ,"InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters",Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",1099.0,1499.0,27.0,4.1,4401.0,4836699.0,Great,Budget
Goodscity,B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",2575.0,6700.0,62.0,4.2,611.0,1573325.0,Great,Budget
Solidaire,B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,1649.0,2800.0,41.0,3.9,2162.0,3565138.0,Good,Budget
Amazon,B0B9RZ4G4W,"Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,799.0,1699.0,53.0,4.0,97.0,77503.0,Good,Under 1000
Orpat,B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,765.0,970.0,21.0,4.2,6055.0,4632075.0,Great,Under 1000
Healthsense,B09474JWN6,"HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",999.0,1500.0,33.0,4.2,386.0,385614.0,Great,Under 1000
Agaro,B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,587.0,1295.0,55.0,4.1,557.0,326959.0,Great,Under 1000
Agaro,B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technology,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,12609.0,23999.0,47.0,4.4,2288.0,28849392.0,Great,Premium
Wipro,B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",699.0,850.0,18.0,4.1,1106.0,773094.0,Great,Under 1000
Amazonbasics,B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",3799.0,6000.0,37.0,4.2,11935.0,45341065.0,Great,Budget
Crompton,B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,640.0,1020.0,37.0,4.1,5059.0,3237760.0,Great,Under 1000
Saiellin,B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,979.0,1999.0,51.0,3.9,157.0,153703.0,Good,Under 1000
Bajaj,B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,5365.0,7445.0,28.0,3.9,3584.0,19228160.0,Good,Budget
Black,B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green),Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",3199.0,3500.0,9.0,4.2,1899.0,6074901.0,Great,Budget
Inalsa,B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,979.0,1395.0,30.0,4.2,15252.0,14931708.0,Great,Under 1000
Longway,B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,929.0,2199.0,58.0,3.7,4.0,3716.0,Good,Under 1000
Prestige,B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,3710.0,4330.0,14.0,3.7,1662.0,6166020.0,Good,Budget
Pigeon,B09Y358DZQ,"Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,2033.0,4295.0,53.0,3.4,422.0,857926.0,Good,Budget
Borosil,B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 W, Black",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,9495.0,18990.0,50.0,4.2,79.0,750105.0,Great,Budget
Crompton,B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation and Connection Pipes (White and Black),Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,7799.0,12500.0,38.0,4.0,5160.0,40242840.0,Good,Budget
Singer,B07F366Z51,"Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,949.0,2385.0,60.0,4.1,2311.0,2193139.0,Great,Under 1000
Orient,B077BTLQ67,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,2790.0,4890.0,43.0,3.9,588.0,1640520.0,Good,Budget
Crompton,B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",645.0,1100.0,41.0,4.0,3271.0,2109795.0,Good,Under 1000
Butterfly,B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,2237.81,3899.0,43.0,3.9,11004.0,24624861.24,Good,Budget
Racold,B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (Geyser) with free Standard Installation and free Installation Pipes,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,8699.0,16899.0,49.0,4.2,3195.0,27793305.0,Great,Budget
Lg,B09NS5TKPN,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)",Home&Kitchen,"Heating,Cooling&AirQuality",AirConditioners,42990.0,75990.0,43.0,4.3,3231.0,138900690.0,Great,Expensive
Eureka,B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,825.0,825.0,0.0,4.0,3246.0,2677950.0,Good,Under 1000
Green,B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,161.0,300.0,46.0,2.6,24.0,3864.0,Average,Under 1000
Saleon,B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,697.0,1499.0,54.0,3.8,144.0,100368.0,Good,Under 1000
Sujata,B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,688.0,747.0,8.0,4.5,2280.0,1568640.0,Great,Under 1000
